order_id;priority;quantity;unit_price;sales;shipping_cost;discount;profit;date;ship_date;customer_name;city;zip_code;state;region
49892;Low;26;4.48;171.14;49.0;0.02;-1172.75;2014-02-10;2014-02-10;Bill Eplett;Binghamton;13905;New York;East
21989;Low;35;125.99;3814.171;4.2;0.04;1077.129;2014-02-10;2014-02-10;Lena Creighton;Penn Hills;15235;Pennsylvania;East
33764;Critical;31;7.08;226.15;2.35;0.01;35.98;2014-02-10;2014-02-11;Tony Sayre;North Babylon;11703;New York;East
33764;Critical;6;205.99;1029.8855;8.99;0.06;-620.829;2014-02-10;2014-02-11;Tony Sayre;Olympia;98502;Washington;West
51461;Not Specified;43;19.99;858.53;11.17;0.07;-97.54;2014-02-10;2014-02-12;Greg Guthrie;Indianapolis;46203;Indiana;Central
33764;Critical;4;120.33;539.82;19.99;0.0;-64.78;2014-02-10;2014-02-12;Tony Sayre;Olympia;98502;Washington;West
28773;Low;48;55.99;2174.419;5.0;0.05;-211.695;2014-02-10;2014-02-17;Mitch Gastineau;Las Cruces;88001;New Mexico;West
34243;High;40;7.28;297.34;11.15;0.04;-270.96;2014-02-11;2014-02-12;Tom Ashbrook;Brentwood;94513;California;West
18244;Critical;1;140.81;172.34;24.49;0.0;-73.22;2014-02-11;2014-02-13;Chris Selesnick;Steubenville;43952;Ohio;East
34243;High;10;8.75;89.04;8.54;0.08;-16.49;2014-02-11;2014-02-13;Tom Ashbrook;Brentwood;94513;California;West
34243;High;35;35.48;1264.13;35.0;0.02;-1087.36;2014-02-11;2014-02-13;Tom Ashbrook;Brentwood;94513;California;West
6403;Low;41;419.19;17874.26;19.99;0.0;6247.95;2014-02-11;2014-02-13;John Lucas;Hilliard;43026;Ohio;East
45156;Low;30;20.48;663.24;6.32;0.01;76.33;2014-02-12;2014-02-12;Luke Schmidt;Rock Hill;29730;South Carolina;South
46562;Not Specified;35;145.98;5407.9;46.2;0.01;-352.789866;2014-02-12;2014-02-14;Anne Pryor;Valley Stream;11580;New York;East
45156;Low;14;12.53;174.3;0.5;0.08;75.58;2014-02-12;2014-02-17;Luke Schmidt;Rock Hill;29730;South Carolina;South
45156;Low;35;6.75;238.08;2.99;0.07;31.654;2014-02-12;2014-02-19;Luke Schmidt;Rock Hill;29730;South Carolina;South
49763;Critical;6;348.21;2320.35;84.84;0.0;-237.618;2014-02-13;2014-02-13;Brad Norvell;Saint Cloud;56301;Minnesota;Central
10245;Medium;20;122.99;2573.29;70.2;0.04;-896.94;2014-02-13;2014-02-14;Astrea Jones;South Burlington;5403;Vermont;East
47015;Not Specified;19;286.85;5441.06;61.76;0.06;-557.2;2014-02-13;2014-02-14;Jeremy Lonsdale;Asheboro;27203;North Carolina;South
10245;Medium;27;100.98;2645.88;57.38;0.06;-1231.98;2014-02-13;2014-02-14;Astrea Jones;San Jose;95123;California;West
49763;Critical;8;5.68;49.04;1.39;0.02;9.29;2014-02-13;2014-02-14;Brad Norvell;Saint Cloud;56301;Minnesota;Central
9537;Not Specified;6;150.98;906.02;66.27;0.1;-382.38;2014-02-13;2014-02-15;Jennifer Braxton;Richmond;47374;Indiana;Central
10245;Medium;23;5.53;127.17;6.98;0.1;-108.1345;2014-02-13;2014-02-15;Astrea Jones;West Scarborough;4070;Maine;East
59045;Critical;30;4.55;140.24;1.49;0.05;32.8695;2014-02-13;2014-02-15;Chad Cunningham;Peoria;61604;Illinois;Central
9537;Not Specified;43;3.81;170.88;5.44;0.01;-149.086;2014-02-13;2014-02-15;Jennifer Braxton;Schererville;46375;Indiana;Central
7171;Medium;28;65.99;1703.8505;8.99;0.0;316.062;2014-02-13;2014-02-15;Andy Gerbode;Lebanon;37087;Tennessee;South
7171;Medium;17;20.99;303.1865;0.99;0.02;92.592;2014-02-13;2014-02-15;Andy Gerbode;Lebanon;37087;Tennessee;South
58500;Low;17;110.99;1529.014;8.99;0.07;14.013;2014-02-14;2014-02-14;Christina DeMoss;Ottumwa;52501;Iowa;Central
35494;Medium;18;111.96;1731.104;69.0;0.01;-270.573732;2014-02-14;2014-02-15;Joni Wasserman;Hackensack;7601;New Jersey;East
22849;Not Specified;27;11.7;304.98;5.63;0.08;2.7285;2014-02-14;2014-02-15;Erin Creighton;Cedar Hill;75104;Texas;Central
50276;Not Specified;34;11.55;390.35;2.36;0.05;71.03;2014-02-14;2014-02-15;Bradley Talbott;Sanford;4073;Maine;East
45991;Low;1;100.98;131.27;35.84;0.1;-68.16;2014-02-14;2014-02-16;George Ashbrook;Lufkin;75901;Texas;Central
55808;Not Specified;6;122.99;830.28;70.2;0.0;-382.98;2014-02-14;2014-02-16;Ed Braxton;Bella Vista;72714;Arkansas;South
22849;Not Specified;34;2.78;104.24;1.34;0.0;10.59;2014-02-14;2014-02-16;Erin Creighton;Cedar Hill;75104;Texas;Central
22849;Not Specified;27;6.98;198.13;9.69;0.01;-219.92;2014-02-14;2014-02-16;Erin Creighton;Cedar Hill;75104;Texas;Central
22849;Not Specified;25;205.99;4366.348;3.0;0.05;940.572;2014-02-14;2014-02-16;Erin Creighton;Cedar Hill;75104;Texas;Central
55808;Not Specified;45;20.99;837.386;4.81;0.03;104.328;2014-02-14;2014-02-16;Ed Braxton;Bella Vista;72714;Arkansas;South
45991;Low;50;4.13;196.39;0.5;0.07;82.6;2014-02-14;2014-02-18;George Ashbrook;Lufkin;75901;Texas;Central
45155;Low;35;3.14;111.55;1.92;0.05;-54.25;2014-02-15;2014-02-15;Ralph Kennedy;Lansing;48911;Michigan;Central
30981;Low;22;180.98;3653.22;30.0;0.09;-116.02;2014-02-15;2014-02-17;Nathan Gelder;Janesville;53545;Wisconsin;Central
5636;Medium;23;5.85;138.17;2.27;0.0;-1.09;2014-02-15;2014-02-17;Dennis Kane;Centereach;11720;New York;East
14434;Not Specified;39;119.99;4733.88;56.14;0.02;239.41;2014-02-15;2014-02-17;Tim Taslimi;Berkeley;94704;California;West
30981;Low;29;279.81;7837.44;23.19;0.1;1817.76;2014-02-15;2014-02-19;Nathan Gelder;Janesville;53545;Wisconsin;Central
45155;Low;44;4.13;181.61;5.34;0.03;-150.259;2014-02-15;2014-02-22;Ralph Kennedy;Lansing;48911;Michigan;Central
27105;Not Specified;2;10.4;26.82;5.4;0.0;26.21;2014-02-16;2014-02-17;Sanjit Chand;Urbandale;50322;Iowa;Central
23426;Critical;12;2.52;29.71;1.92;0.09;-23.17;2014-02-16;2014-02-17;Erin Ashbrook;Fort Worth;76106;Texas;Central
27105;Not Specified;37;5.98;223.74;2.5;0.01;39.63;2014-02-16;2014-02-17;Sanjit Chand;Urbandale;50322;Iowa;Central
23426;Critical;45;22.98;1009.8;1.99;0.07;352.64;2014-02-16;2014-02-18;Erin Ashbrook;Fort Worth;76106;Texas;Central
52868;Low;19;7.37;138.05;5.53;0.09;-100.49;2014-02-16;2014-02-18;Ken Heidel;Red Wing;55066;Minnesota;Central
49921;Low;1;12.28;18.15;6.13;0.04;-7.26;2014-02-17;2014-02-19;Claudia Miner;Rock Island;61201;Illinois;Central
10213;High;12;39.98;464.57;4.0;0.04;-79.18;2014-02-17;2014-02-19;Dianna Vittorini;Sierra Vista;85635;Arizona;West
49921;Low;5;145.45;756.15;17.85;0.06;-280.2792;2014-02-17;2014-02-21;Claudia Miner;Rock Island;61201;Illinois;Central
40386;High;28;98.31;2905.3;0.49;0.0;1704.0;2014-02-18;2014-02-20;Jesus Ocampo;Mesquite;75150;Texas;Central
36454;Critical;8;7.98;69.57;6.5;0.05;-36.06;2014-02-18;2014-02-21;Anthony Garverick;Canton;2021;MA;East
16481;Low;50;56.96;3089.06;13.22;0.0;719.26;2014-02-18;2014-02-23;Paul Van Hugh;Menlo Park;94025;California;West
16481;Low;47;442.14;20265.22;14.7;0.08;6168.64;2014-02-18;2014-02-23;Paul Van Hugh;Menlo Park;94025;California;West
51777;Medium;4;896.99;3465.97;19.99;0.08;194.3185;2014-02-19;2014-02-20;Mike Kennedy;Eden Prairie;55343;Minnesota;Central
9696;Not Specified;13;243.98;3335.27;43.32;0.03;539.69;2014-02-19;2014-02-21;Harold Dahlen;Pendleton;97801;Oregon;West
9696;Not Specified;15;6.75;110.15;2.99;0.02;13.906;2014-02-19;2014-02-21;Harold Dahlen;Pendleton;97801;Oregon;West
51777;Medium;13;100.97;1307.88;7.18;0.06;206.86;2014-02-19;2014-02-21;Mike Kennedy;Eden Prairie;55343;Minnesota;Central
21475;Critical;15;417.4;4956.784;75.23;0.06;-296.06;2014-02-20;2014-02-21;Giulietta Dortch;Sunnyvale;94086;California;West
12486;High;31;100.98;3081.33;57.38;0.08;-1341.11;2014-02-20;2014-02-21;Dave Kipp;Rancho Cucamonga;91730;California;West
7462;High;3;22.01;72.63;5.53;0.07;-26.94;2014-02-20;2014-02-21;Lena Radford;Appleton;54915;Wisconsin;Central
40962;Critical;28;54.48;1553.66;0.99;0.03;547.48;2014-02-20;2014-02-21;Mary Zewe;Jefferson City;65109;MO;Central
58117;Critical;42;3.14;134.86;1.92;0.04;-62.84;2014-02-20;2014-02-21;Erica Bern;Granger;46530;Indiana;Central
12486;High;42;40.98;1692.56;7.2;0.04;275.5;2014-02-20;2014-02-21;Dave Kipp;Redding;96003;California;West
40962;Critical;30;125.99;3276.9965;8.99;0.0;653.058;2014-02-20;2014-02-21;Mary Zewe;Jefferson City;65109;MO;Central
21475;Critical;39;14.48;538.14;1.99;0.06;111.42;2014-02-20;2014-02-22;Giulietta Dortch;Sunnyvale;94086;California;West
49312;Critical;30;4.98;164.41;7.54;0.0;-128.52;2014-02-21;2014-02-22;Deanra Eno;Hanover;2339;MA;East
5347;Medium;1;205.99;187.204;5.26;0.01;-796.763;2014-02-21;2014-02-22;Kelly Williams;Clearfield;84015;Utah;West
49312;Critical;19;107.53;1882.18;5.81;0.09;336.26;2014-02-21;2014-02-23;Deanra Eno;Saco;4072;Maine;East
5347;Medium;7;85.99;525.555;1.25;0.04;-60.665;2014-02-21;2014-02-23;Kelly Williams;Clearfield;84015;Utah;West
5347;Medium;39;7.99;276.029;5.03;0.05;-108.185;2014-02-21;2014-02-24;Kelly Williams;Clearfield;84015;Utah;West
3814;Low;43;28.28;1225.41;13.99;0.04;-138.02;2014-02-21;2014-02-27;Thomas Thornton;Escondido;92025;California;West
33794;Critical;18;4.91;92.77;3.05;0.06;-17.91;2014-02-22;2014-02-24;Ryan Crowe;North Miami Beach;33160;Florida;South
11651;Medium;19;3.28;65.85;0.98;0.07;3.9;2014-02-22;2014-02-24;Erica Smith;Walla Walla;99362;Washington;West
12641;Low;25;26.38;676.24;5.86;0.05;219.78;2014-02-22;2014-02-26;Annie Thurman;Magna;84044;Utah;West
12641;Low;24;155.06;3668.6;7.07;0.07;993.15;2014-02-22;2014-02-26;Annie Thurman;Magna;84044;Utah;West
12641;Low;2;55.98;107.12;4.86;0.08;-54.87;2014-02-22;2014-02-28;Annie Thurman;Magna;84044;Utah;West
3749;Medium;27;12.97;353.62;1.49;0.01;140.148;2014-02-23;2014-02-25;Ken Black;Pine Bluff;71603;Arkansas;South
21350;Medium;30;9.06;278.94;9.86;0.01;-143.7;2014-02-24;2014-02-25;Ralph Kennedy;Kentwood;49508;Michigan;Central
18023;Medium;34;5.78;192.23;7.64;0.07;-149.84;2014-02-24;2014-02-25;Valerie Mitchum;Dundalk;21222;Maryland;East
54787;High;7;22.84;170.02;16.87;0.07;-56.1;2014-02-24;2014-02-25;Cassandra Brandow;Salem;97301;Oregon;West
32965;High;2;3.98;11.15;2.97;0.04;-5.54;2014-02-24;2014-02-25;Michael Paige;Bangor;4401;Maine;East
18023;Medium;38;120.97;4502.26;26.3;0.09;1272.17;2014-02-24;2014-02-25;Valerie Mitchum;Dundalk;21222;Maryland;East
32965;High;25;99.99;2427.25;19.99;0.1;227.67;2014-02-24;2014-02-25;Michael Paige;Bloomfield;7003;New Jersey;East
40001;Medium;46;39.48;1736.53;3.99;0.1;457.03;2014-02-24;2014-02-26;Aimee Bixby;Coppell;75019;Texas;Central
37863;High;27;10.98;305.05;3.37;0.04;23.12;2014-02-24;2014-02-26;Aaron Hawkins;Cranston;2907;Rhode Island;East
25799;Low;38;3.34;136.5;7.49;0.05;-216.66;2014-02-24;2014-02-27;Saphhira Shifley;Aiken;29801;South Carolina;South
39909;Low;50;175.99;7778.758;4.99;0.0;2547.297;2014-02-24;2014-03-04;Chris Selesnick;Steubenville;43952;Ohio;East
4960;Low;4;6.48;40.87;8.74;0.04;-16.38;2014-02-25;2014-02-27;Corinna Mitchell;Avenel;7001;New Jersey;East
19558;Low;2;3.29;7.98;1.35;0.04;-3.93;2014-02-25;2014-02-28;Ellis Ballard;Rutherford;7070;New Jersey;East
4960;Low;30;300.98;8363.65;64.73;0.09;763.33;2014-02-25;2014-03-01;Corinna Mitchell;East Haven;6512;Connecticut;East
50145;High;9;46.94;458.8;6.77;0.0;305.87;2014-02-26;2014-02-26;Michael Grace;Summerville;29483;South Carolina;South
4642;Critical;21;14.03;309.62;9.37;0.0;-80.2;2014-02-26;2014-02-26;Shahid Shariari;Oak Park;48237;Michigan;Central
46372;High;7;52.4;375.57;16.11;0.02;12.7075;2014-02-26;2014-02-26;Tanja Norvell;Sanford;32771;Florida;South
50145;High;18;18.84;325.58;3.62;0.06;152.28;2014-02-26;2014-02-27;Michael Grace;Summerville;29483;South Carolina;South
46372;High;15;4.98;81.97;8.33;0.07;-81.33;2014-02-26;2014-02-27;Tanja Norvell;Sarasota;34239;Florida;South
43137;High;40;155.06;6069.05;7.07;0.05;1816.71;2014-02-26;2014-02-27;Linda Southworth;Palm Bay;32905;Florida;South
8133;Medium;11;35.44;405.53;5.09;0.04;130.52;2014-02-26;2014-02-27;Neil French;Alexandria;71301;Louisiana;South
21125;Not Specified;17;9.27;155.17;4.39;0.08;2.12;2014-02-26;2014-02-27;Matt Hagelstein;Harker Heights;76543;Texas;Central
15462;Critical;20;43.41;862.64;2.99;0.08;320.807;2014-02-26;2014-02-27;Luke Schmidt;Myrtle Beach;29577;South Carolina;South
4642;Critical;9;7.28;65.61;3.52;0.08;-39.74;2014-02-26;2014-02-27;Shahid Shariari;Oak Park;48237;Michigan;Central
7521;Low;19;115.99;1942.1735;2.5;0.0;400.824;2014-02-27;2014-03-05;Mark Packer;North Kingstown;2852;Rhode Island;East
40612;High;9;2.21;19.2;1.12;0.1;-6.84;2014-02-28;2014-03-01;Shaun Chance;Coeur D Alene;83814;Idaho;West
20068;Critical;9;5.53;53.18;6.98;0.09;-46.1265;2014-02-28;2014-03-01;Carol Triggs;West Islip;11795;New York;East
28741;Not Specified;5;10.98;59.76;3.37;0.04;-10.34;2014-02-28;2014-03-01;Craig Molinari;New Smyrna Beach;32168;Florida;South
28741;Not Specified;13;5.43;70.13;0.95;0.02;21.51;2014-02-28;2014-03-01;Craig Molinari;New Smyrna Beach;32168;Florida;South
12868;Critical;31;1.76;53.33;0.7;0.09;-2.44;2014-03-01;2014-03-02;Muhammed Lee;Morristown;7960;New Jersey;East
12194;Critical;19;195.99;3355.154;3.99;0.0;658.503;2014-03-01;2014-03-02;Maxwell Schwartz;New Bern;28560;North Carolina;South
928;Low;26;14.58;390.2;7.4;0.02;45.0;2014-03-01;2014-03-03;Anthony O'Donnell;Overland Park;66212;Kansas;Central
12868;Critical;2;4.48;9.37;1.22;0.09;-5.26;2014-03-01;2014-03-03;Muhammed Lee;Norwich;6360;Connecticut;East
5188;Not Specified;24;8.01;192.8;2.87;0.05;31.0;2014-03-01;2014-03-04;Bradley Drucker;West Hollywood;90069;California;West
928;Low;21;59.98;1222.68;3.99;0.06;300.97;2014-03-01;2014-03-06;Anthony O'Donnell;Overland Park;66212;Kansas;Central
46115;Critical;38;12.28;491.78;6.47;0.0;44.04;2014-03-02;2014-03-02;Tom Stivers;Annapolis;21403;Maryland;East
33824;Critical;19;2.78;50.99;1.34;0.06;-3.8;2014-03-02;2014-03-03;Katrina Edelman;Clearfield;84015;Utah;West
16642;Not Specified;46;205.99;7640.225;2.5;0.07;2027.682;2014-03-02;2014-03-04;Adam Hart;Laguna Niguel;92677;California;West
46115;Critical;35;19.98;677.43;4.0;0.1;-37.99;2014-03-02;2014-03-04;Tom Stivers;Annapolis;21403;Maryland;East
40165;High;50;8.62;421.36;4.5;0.07;-75.17;2014-03-02;2014-03-05;Bradley Nguyen;Randallstown;21133;Maryland;East
47525;Medium;40;15.98;649.46;4.0;0.01;189.04;2014-03-03;2014-03-04;Anthony Rawles;Grand Junction;81503;Colorado;West
22433;Critical;44;20.99;797.98;0.99;0.05;237.474;2014-03-03;2014-03-05;Bryan Spruell;Santa Ana;92704;California;West
26723;Low;8;65.99;441.8045;7.69;0.03;-201.487;2014-03-03;2014-03-08;Roy Phan;Burien;98146;Washington;West
48071;Low;1;12.64;22.74;4.98;0.03;-13.59;2014-03-03;2014-03-12;Emily Burns;Waterville;4901;Maine;East
35555;Medium;2;4.98;10.43;0.8;0.07;-4.72;2014-03-04;2014-03-04;James Lanier;Mcallen;78501;Texas;Central
35555;Medium;50;243.98;11266.4;43.32;0.08;1902.99;2014-03-04;2014-03-05;James Lanier;Mansfield;76063;Texas;Central
450;Not Specified;29;34.58;1000.78;8.99;0.05;109.33;2014-03-04;2014-03-05;Matt Collins;Fort Dodge;50501;Iowa;Central
27811;Not Specified;4;15.99;73.9;13.18;0.06;-39.6405;2014-03-04;2014-03-05;Odella Nelson;Wilkes Barre;18705;Pennsylvania;East
53955;Critical;43;130.98;5544.99;130.0;0.04;-3404.24;2014-03-04;2014-03-06;Matt Abelman;Burnsville;55337;Minnesota;Central
450;Not Specified;35;15.7;543.72;11.25;0.05;-211.13;2014-03-04;2014-03-06;Matt Collins;Fort Dodge;50501;Iowa;Central
27811;Not Specified;31;6.81;197.59;5.48;0.09;-73.623;2014-03-04;2014-03-06;Odella Nelson;Whitehall;43213;Ohio;East
35555;Medium;15;4.89;71.61;4.93;0.1;-70.31;2014-03-04;2014-03-06;James Lanier;Mcallen;78501;Texas;Central
23968;Critical;19;6.48;127.48;5.84;0.05;-41.99;2014-03-04;2014-03-07;Tracy Poddar;Bergenfield;7621;New Jersey;East
20486;High;34;9.27;306.3;4.39;0.07;18.73;2014-03-05;2014-03-06;Alejandro Grove;Canton;44708;Ohio;East
20486;High;42;3.85;163.98;0.7;0.01;55.73;2014-03-05;2014-03-06;Alejandro Grove;Canton;44708;Ohio;East
18688;Not Specified;41;125.99;3951.6755;4.2;0.1;812.241;2014-03-05;2014-03-06;Emily Grady;Spanish Fork;84660;Utah;West
39878;Not Specified;50;150.98;7663.74;39.25;0.0;-375.3321;2014-03-05;2014-03-07;Sheri Gordon;Rochester;14609;New York;East
25603;Low;23;35.89;862.64;14.72;0.04;122.11;2014-03-05;2014-03-07;Alyssa Crouse;Mcminnville;97128;Oregon;West
18688;Not Specified;49;304.99;14346.73;19.99;0.04;5762.524;2014-03-05;2014-03-07;Emily Grady;Spanish Fork;84660;Utah;West
18688;Not Specified;15;2.89;40.34;0.5;0.09;10.59;2014-03-05;2014-03-07;Emily Grady;Spanish Fork;84660;Utah;West
16100;Medium;44;4.82;226.18;5.72;0.01;-115.54;2014-03-07;2014-03-08;Paul Gonzalez;Munster;46321;Indiana;Central
14021;High;12;1.82;27.05;0.83;0.0;1.0;2014-03-07;2014-03-08;Ken Heidel;Red Wing;55066;Minnesota;Central
52578;Critical;38;217.85;6230.68;29.1;0.09;835.46;2014-03-07;2014-03-09;Pauline Webber;Boise;83704;Idaho;West
52578;Critical;8;209.37;1391.816;69.0;0.05;-344.82;2014-03-07;2014-03-10;Pauline Webber;Boise;83704;Idaho;West
49026;Low;36;11.66;411.75;8.99;0.05;-182.87;2014-03-07;2014-03-12;Roland Fjeld;El Centro;92243;California;West
49600;Low;33;54.96;1692.03;10.75;0.1;574.44;2014-03-07;2014-03-12;Troy Blackwell;Lake Worth;33461;Florida;South
49797;Not Specified;26;6.48;171.68;8.19;0.07;-116.56;2014-03-08;2014-03-09;Lena Radford;Berea;44017;Ohio;East
57029;Critical;17;3.98;74.25;5.26;0.01;-56.166;2014-03-08;2014-03-09;Vivek Gonzalez;Aspen Hill;20906;Maryland;East
57029;Critical;4;4.28;23.23;6.72;0.09;-19.06;2014-03-08;2014-03-09;Vivek Gonzalez;Baltimore;21215;Maryland;East
29095;Not Specified;40;6.75;291.67;2.99;0.01;54.4595;2014-03-08;2014-03-09;Delfina Latchford;Burbank;60459;Illinois;Central
49797;Not Specified;27;11.97;341.1;4.98;0.0;-4.75;2014-03-08;2014-03-09;Lena Radford;Berea;44017;Ohio;East
59809;Not Specified;16;30.98;506.84;6.5;0.02;-38.32;2014-03-08;2014-03-09;Denise Monton;Cary;27511;North Carolina;South
59809;Not Specified;12;11.7;138.67;5.63;0.08;-9.7175;2014-03-08;2014-03-10;Denise Monton;Cary;27511;North Carolina;South
59686;Low;41;5.8;243.37;5.59;0.01;-106.421;2014-03-08;2014-03-13;Shaun Chance;Idaho Falls;83402;Idaho;West
1539;Low;33;15.99;511.83;13.18;0.1;-172.8795;2014-03-09;2014-03-11;Carl Ludwig;Wheaton;60187;Illinois;Central
1539;Low;38;4.89;184.99;4.93;0.05;-144.55;2014-03-09;2014-03-14;Carl Ludwig;Wheaton;60187;Illinois;Central
44610;High;31;4.13;127.9;0.5;0.07;54.21;2014-03-10;2014-03-10;Hunter Lopez;Hopkins;55305;Minnesota;Central
10916;Medium;23;5.74;135.31;5.01;0.06;-49.3235;2014-03-10;2014-03-10;Trudy Schmidt;Redford;48239;Michigan;Central
47714;Medium;29;105.49;2946.05;41.64;0.06;-690.21;2014-03-10;2014-03-11;Philip Brown;Lake Jackson;77566;Texas;Central
40034;Medium;47;12.28;603.69;4.86;0.0;131.39;2014-03-10;2014-03-11;Yoseph Carroll;Puyallup;98373;Washington;West
47714;Medium;30;5.53;176.15;6.98;0.01;-125.3615;2014-03-10;2014-03-11;Philip Brown;La Porte;46350;Indiana;Central
58086;Medium;27;5.53;154.62;6.98;0.04;-118.5995;2014-03-10;2014-03-11;Arthur Gainer;Seminole;33772;Florida;South
58086;Medium;31;55.98;1638.2;13.88;0.1;471.22;2014-03-10;2014-03-11;Arthur Gainer;Seminole;33772;Florida;South
27554;Critical;45;348.21;12685.544;40.19;0.02;3985.11;2014-03-10;2014-03-12;Benjamin Venier;Fresno;93727;California;West
20453;Medium;23;19.23;450.39;6.15;0.07;152.79;2014-03-10;2014-03-12;Magdelene Morse;Haltom City;76117;Texas;Central
20453;Medium;17;85.99;1193.1195;0.99;0.08;137.592;2014-03-10;2014-03-12;Magdelene Morse;Haltom City;76117;Texas;Central
54081;Low;2;28.48;57.5;1.99;0.02;-83.18;2014-03-10;2014-03-12;Seth Vernon;Dodge City;67801;Kansas;Central
12867;Not Specified;6;19.98;127.49;4.0;0.08;-57.95;2014-03-11;2014-03-11;Thais Sissman;Ponte Vedra Beach;32004;Florida;South
55271;Medium;16;100.89;1648.33;42.0;0.07;-210.14;2014-03-11;2014-03-13;Carlos Soltero;Columbus;47201;Indiana;Central
50465;Medium;29;48.91;1337.08;35.0;0.1;-953.0;2014-03-11;2014-03-13;Thais Sissman;Port Orange;32127;Florida;South
18432;High;42;10.64;451.32;5.16;0.04;1.16;2014-03-12;2014-03-12;Art Ferguson;Richfield;55423;Minnesota;Central
18432;High;15;14.42;217.66;6.75;0.1;-24.91;2014-03-12;2014-03-12;Art Ferguson;Rochester;55901;Minnesota;Central
18432;High;5;279.81;1374.67;23.19;0.08;-126.34;2014-03-12;2014-03-14;Art Ferguson;Rochester;55901;Minnesota;Central
18432;High;12;5.84;76.42;0.83;0.02;20.44;2014-03-12;2014-03-14;Art Ferguson;Rochester;55901;Minnesota;Central
50789;Not Specified;23;387.99;8673.9;19.99;0.1;3440.052;2014-03-12;2014-03-14;Tracy Collins;Kissimmee;34741;Florida;South
20134;Low;26;20.97;583.56;6.5;0.02;-94.59;2014-03-12;2014-03-16;James Lanier;Mcallen;78501;Texas;Central
20134;Low;47;6.48;281.47;7.37;0.1;-190.57;2014-03-12;2014-03-19;James Lanier;Mcallen;78501;Texas;Central
1767;High;10;4.71;46.34;0.7;0.05;-7.76;2014-03-13;2014-03-15;Roger Barcio;Boise;83701;Idaho;West
44612;High;6;85.99;428.723;1.25;0.06;-147.719;2014-03-13;2014-03-15;Dean Braden;Burleson;76028;Texas;Central
23270;Low;20;68.81;1460.42;60.0;0.04;-441.44;2014-03-13;2014-03-17;Mick Crebagga;Fort Lauderdale;33311;Florida;South
34727;Low;20;8.04;159.71;8.94;0.1;-114.4135;2014-03-13;2014-03-17;Dorris Love;Deer Park;11729;New York;East
23270;Low;42;195.99;6659.7415;3.99;0.05;1647.747;2014-03-13;2014-03-18;Mick Crebagga;Fort Lauderdale;33311;Florida;South
24548;High;32;7.96;269.3;4.95;0.04;22.38;2014-03-14;2014-03-15;Deanra Eno;Rocklin;95677;California;West
20967;High;50;599.99;28664.52;24.49;0.09;13340.26;2014-03-15;2014-03-15;Deborah Brumfield;Searcy;72143;Arkansas;South
37121;Not Specified;44;216.6;9499.3;64.2;0.01;618.36;2014-03-15;2014-03-16;Bill Donatelli;Kearney;68847;Nebraska;Central
24070;High;3;140.81;431.29;24.49;0.1;-164.59;2014-03-15;2014-03-16;Sonia Sunley;Lawrence;66044;Kansas;Central
24070;High;48;5.58;294.26;0.7;0.0;88.8;2014-03-15;2014-03-16;Sonia Sunley;Leavenworth;66048;Kansas;Central
11109;Medium;18;7.4;130.38;1.71;0.08;31.52;2014-03-15;2014-03-16;Saphhira Shifley;Aiken;29801;South Carolina;South
24070;High;36;4.91;170.42;4.97;0.1;-98.3135;2014-03-15;2014-03-16;Sonia Sunley;Lawrence;66044;Kansas;Central
57479;High;37;3.75;132.12;0.5;0.07;54.78;2014-03-15;2014-03-16;Amy Cox;West Mifflin;15122;Pennsylvania;East
20967;High;6;125.99;635.7405;8.08;0.03;-397.529;2014-03-15;2014-03-16;Deborah Brumfield;Searcy;72143;Arkansas;South
55621;Low;50;128.24;6356.68;12.65;0.03;1812.86;2014-03-15;2014-03-17;Neil Knudson;Thomasville;27360;North Carolina;South
3526;Low;20;12.07;246.06;6.2;0.08;20.67;2014-03-15;2014-03-17;Tom Prescott;Brentwood;94513;California;West
55621;Low;47;4.28;193.15;0.94;0.09;27.76;2014-03-15;2014-03-22;Neil Knudson;Thomasville;27360;North Carolina;South
50309;Low;36;6.98;243.18;9.69;0.08;-314.22;2014-03-15;2014-03-22;Michael Nguyen;Muskego;53150;Wisconsin;Central
11968;Low;31;3.38;109.49;0.85;0.04;26.09;2014-03-16;2014-03-16;Christopher Schild;Crown Point;46307;Indiana;Central
3911;Not Specified;24;15.7;370.72;11.25;0.1;-156.76;2014-03-16;2014-03-16;Bobby Elias;San Luis Obispo;93405;California;West
43239;Not Specified;14;18.94;270.25;1.49;0.02;100.895;2014-03-16;2014-03-18;Lycoris Saunders;Monroe;28110;North Carolina;South
18789;High;50;30.98;1558.18;9.18;0.0;417.62;2014-03-16;2014-03-18;Craig Rider;Georgetown;40324;Kentucky;South
3266;Low;4;3.8;17.12;1.49;0.03;-2.553;2014-03-16;2014-03-20;Edward Becker;Edinburg;78539;Texas;Central
15205;Critical;42;39.98;1753.51;9.2;0.02;155.72;2014-03-17;2014-03-18;Julia West;Freeport;61032;Illinois;Central
53637;High;12;39.98;451.09;9.83;0.1;61.27;2014-03-17;2014-03-18;Erin Ashbrook;Fort Worth;76106;Texas;Central
775;Critical;35;1.26;43.57;0.7;0.1;-19.17;2014-03-17;2014-03-18;Peter McVee;Watertown;2471;MA;East
65;Critical;32;115.79;3812.73;1.99;0.02;1470.3;2014-03-17;2014-03-18;Tamara Dahlen;Pflugerville;78660;Texas;Central
